Name,Pos,Rating,Team,Fantasy Points,FPPG,FPPM,9/27,9/26,9/25,9/24,9/23,9/22,9/21,9/20,9/19,9/18,9/17,9/16,9/15,9/14,9/13,9/12,9/11,9/10,9/9,9/8,9/7,9/6,9/5,9/4,9/3,9/2,9/1,8/31,8/30,8/29,8/28,8/27,8/26,8/25,8/24,8/23,8/22,8/21,8/20,8/19,8/18,8/17,8/16,8/15,8/14,8/13,8/12,8/11,8/10,8/9,8/8,8/7,8/6,8/5,8/4,8/3,8/2,8/1,7/31,7/30,7/29,7/28,7/27,7/26,7/25,7/24,7/23,7/22,7/21,7/20,7/19,7/18,7/17,7/16,7/15,7/14,7/13,7/12,7/11,7/10,7/9,7/8,7/7,7/6,7/5,7/4,7/3,7/2,7/1,6/30,6/29,6/28,6/27,6/26,6/25,6/24,6/23,6/22,6/21,6/20,6/19,6/18,6/17,6/16,6/15,6/14,6/13,6/12,6/11,6/10,6/9,6/8,6/7,6/6,6/5,6/4,6/3,6/2,6/1,5/31,5/30,5/29,5/28,5/27,5/26,5/25,5/24,5/23,5/22,5/21,5/20,5/19,5/18,5/17,5/16,5/15,5/14,5/13,5/12,5/11,5/10,5/9,5/8,5/7,5/6,5/5,5/4,5/3,5/2,5/1,4/30,4/29,4/28,4/27,4/26,4/25,4/24,4/23,4/22,4/21,4/20,4/19,4/18,4/17,4/16,4/15,4/14,4/13,4/12,4/11,4/10,4/9,4/8,4/7,4/6,4/5,4/4,4/3,4/2,4/1,3/31,3/30,3/29,3/28,3/27,3/26,3/25,3/24,3/23,3/22,3/21,3/20,3/19,3/18,3/17,3/16,3/15,3/14,3/13,3/12,3/11,3/10,3/9,3/8,3/7,3/6,3/5,3/4,3/3,3/2,3/1,2/28,2/27,2/26,2/25,2/24,2/23,2/22,2/21,2/20,2/19,2/18,2/17,2/16,2/15,2/14,2/13,2/12,2/11,2/10,2/9,2/8,2/7,2/6,2/5,2/4,2/3,2/2,2/1,1/31,1/30,1/29,1/28,1/27,1/26,1/25,1/24,1/23,1/22,1/21,1/20,1/19,1/18,1/17,1/16,1/15,1/14,1/13,1/12,1/11,1/10,1/9,1/8,1/7,1/6,1/5,1/4,1/3,1/2,1/1,12/31,12/30,12/29,12/28,12/27,12/26,12/25,12/24,12/23,12/22
"Raul Neto","PG",73,"WAS",1147.2,18.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,13,0,0,15,0,0,11,0,0,22,0,0,0,0,0,0,0,20,0,19,0,18,0,34,16,0,27,0,24,31,0,9,0,15,19,0,16,0,15,0,14,0,10,11,0,10,0,13,0,24,6,0,9,0,13,0,22,0,21,0,0,19,0,20,0,19,0,16,0,14,0,0,13,26,0,9,0,23,20,0,15,0,0,0,0,0,15,0,13,0,15,12,0,38,0,13,20,0,18,0,0,20,0,18,12,0,17,0,21,0,13,19,0,0,0,0,0,0,0,0,7,0,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,18,2,0,11,0,0,6,0,20,30,0,3,0,41,10,0,0,3,0
"Doug McDermott","SF",73,"IND",1316.7,20.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,25,0,29,23,0,23,0,24,16,0,14,0,14,14,0,15,0,36,0,24,0,21,0,20,21,0,0,0,0,25,0,0,0,0,0,4,0,17,0,29,0,12,17,0,0,16,19,0,18,0,0,0,0,19,0,10,0,23,25,0,23,0,15,0,14,0,32,20,0,0,0,0,0,0,0,35,17,0,12,0,26,11,0,19,0,0,0,0,0,0,9,0,0,0,33,0,13,18,0,0,30,0,24,0,20,16,0,18,0,16,0,22,0,3,23,0,26,0,32,0,0,24,0,0,23,0,9,30,0,16,0,0,8,0,13,0,9,0,26,0,4,0,24,20,0,0,25,0
"Isaiah Stewart","C",79,"DET",1477.1,16.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,37,24,0,32,0,13,32,0,21,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,40,0,21,33,0,11,0,19,15,0,22,0,22,2,0,22,0,0,27,0,27,0,17,0,20,0,32,0,22,0,0,0,0,0,0,16,22,0,0,23,0,25,0,18,10,0,25,0,8,0,10,0,0,0,0,0,35,0,10,0,0,4,30,0,0,11,0,0,19,0,18,14,0,12,0,23,23,0,15,0,6,0,28,0,0,21,0,0,11,0,9,0,11,0,13,11,0,13,0,0,21,0,0,0,0,0,0,0
"Luke Kennard","SG",72,"LAC",917.2,16.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,11,0,15,0,6,0,0,0,7,0,9,0,9,0,3,0,20,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,22,1,0,8,0,0,0,0,9,0,0,0,0,1,0,0,10,0,0,0,0,26,0,25,21,0,9,0,23,0,31,20,0,11,0,16,0,0,0,0,18,0,0,4,0,25,19,0,16,0,24,11,0,37,0,11,0,0,0,0,0,26,0,0,19,0,0,0,0,0,0,24,0,0,0,0,0,1,4,0,8,0,0,0,0,0,0,0,21,18,0,11,0,4,0,0,13,0,22,0,11,1,0,9,0,11,17,0,31,0,11,0,6,0,16,0,0,25,0,32,0,11,0,0,6,0,15,0,10,19,0,20,0,8,0,4,22,0,11,0,16,0,0,17
"Seth Curry","PG",78,"PHI",1197.7,27.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,35,0,49,0,24,0,0,23,0,0,24,0,30,0,0,0,18,0,21,0,17,0,0,22,0,0,27,0,0,0,0,0,0,0,0,28,11,0,21,0,0,0,33,0,19,0,32,33,0,18,0,24,0,17,0,17,0,15,0,0,22,0,0,0,0,20,0,13,0,24,7,0,0,16,0,5,21,0,35,0,7,0,0,22,0,21,0,0,0,0,0,0,0,22,25,0,31,0,24,29,0,0,0,0,0,0,0,22,0,16,0,11,0,32,0,0,0,27,0,10,0,35,0,13,0,14,0,22,0,27,0,0,25,0,6,6,0,0,12,0,18,0,21,0,14,0,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,16,0,34,0,28,0,33,0,13,29,0,0,24,0
"Chasson Randle","PG",73,"ORL",510.4,12.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,23,18,0,18,0,21,0,19,0,1,0,27,0,6,8,0,20,0,12,9,0,0,11,0,10,0,11,0,7,0,0,0,2,-2,0,0,0,0,0,0,9,3,0,32,0,5,0,12,0,18,0,2,0,0,3,0,19,13,0,0,0,8,0,10,23,0,0,0,0,0,0,0,10,0,15,0,22,0,7,0,13,0,6,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"George Hill","PG",76,"OKC",202.4,40.7,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,6,0,7,0,0,8,0,0,17,0,0,0,0,0,17,0,14,0,17,0,0,13,0,0,16,0,0,0,0,0,0,24,0,3,9,0,18,0,0,10,12,0,18,0,5,8,0,12,0,17,0,11,0,9,0,24,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,17,0,0,8,0,0,0,14,0,21,23,0,23,0,12,0,27,0,9,0,31,0,12,0,0,20,0,32,0,0,0,0
"Nikola Jokic","C",93,"DEN",3939.5,61.7,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,72,0,49,0,48,0,0,0,52,0,53,0,0,51,0,51,0,0,50,0,53,0,0,0,0,0,29,0,53,57,0,50,0,0,41,52,0,63,0,57,0,60,0,37,64,0,49,0,53,56,0,56,0,59,0,0,51,0,48,0,55,49,0,59,0,47,58,0,50,0,0,31,0,34,0,49,0,52,0,38,67,0,57,0,73,0,36,0,70,0,49,61,0,0,0,0,0,0,0,39,0,69,77,0,57,0,55,0,57,0,41,0,57,0,57,63,0,57,0,55,0,41,0,58,0,88,0,31,0,0,0,74,0,56,0,46,0,41,0,61,61,0,0,55,0,68,0,0,60,0,72,0,45,39,0,60,0,70,0,44,0,46,0,0,53,47,0,0,47,0,71,0
"Bruce Brown","PG",76,"BKN",1351.8,22.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,4,0,7,0,13,0,0,32,0,0,26,0,24,0,0,0,15,0,14,0,12,0,0,12,0,0,11,0,0,0,0,0,33,41,0,0,31,34,0,0,15,0,19,0,11,0,0,0,0,0,0,0,0,8,0,28,0,24,23,0,14,0,14,0,23,0,0,0,18,0,0,40,0,17,21,0,0,29,23,0,25,0,0,8,0,26,17,0,17,0,21,0,21,0,9,0,5,0,8,0,0,0,0,0,0,0,37,0,32,0,26,0,29,0,39,0,36,0,0,18,0,14,16,0,27,0,0,4,32,0,0,13,25,0,0,4,0,24,0,25,0,13,0,6,0,19,23,0,2,0,17,0,16,0,0,32,34,0,0,0,9,7,0,19,0,0,0,3,0,0,0,0,0,0,1,0,0,2
"Blake Griffin","PF",81,"DET",562.7,50.2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,28,0,20,0,21,0,0,27,0,0,24,0,42,0,0,0,20,0,21,0,21,0,0,17,0,0,16,0,0,0,0,0,14,11,0,0,22,23,0,0,32,0,27,0,15,0,20,0,29,11,0,32,0,33,0,30,0,24,29,0,17,0,17,0,0,0,0,0,6,0,0,17,0,0,20,0,0,0,23,0,18,0,0,25,0,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,26,0,0,0,14,0,0,17,0,0,9,0,35,0,0,17,0,0,20,0,33,0,10,0,36,0,0,28,0,0,23,0,38,0,19,0,0,25,0,0,0,0,21,0,0,45,0,0,27,0
"Ty Jerome","SG",78,"OKC",673.2,20.4,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,15,0,29,0,0,13,0,23,29,0,0,14,0,16,0,20,12,0,17,0,22,16,0,0,21,0,31,10,0,20,0,15,10,0,0,0,20,0,19,0,0,20,0,30,13,0,0,25,0,22,0,29,23,0,14,0,0,0,0,0,0,4,22,0,0,0,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jahmi'us Ramsey","SG",72,"SAC",73,3.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"CJ McCollum","SG",83,"POR",1773.5,40.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,0,33,0,33,0,0,35,0,35,0,0,0,0,0,33,0,0,36,34,0,44,0,41,33,0,23,0,38,48,0,15,0,41,30,0,29,0,32,0,31,38,0,34,0,39,0,0,34,0,26,38,0,31,0,41,0,0,35,37,0,44,0,0,52,0,38,35,0,25,0,19,0,42,19,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,33,50,0,47,0,50,0,31,0,42,0,51,0,44,0,36,0,31,0,62,0,0,35,0
"Jusuf Nurkic","C",84,"POR",1167.9,36.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,31,0,0,33,0,34,0,0,34,0,40,0,0,0,0,0,44,0,0,26,58,0,47,0,37,35,0,43,0,18,38,0,34,0,29,32,0,53,0,25,0,26,0,0,28,0,30,0,0,39,0,27,0,0,27,0,0,0,0,29,26,0,18,0,0,20,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,44,0,3,0,37,0,29,0,36,0,28,0,22,0,12,0,35,0,34,0,0,22,0
"Grayson Allen","SG",72,"MEM",1000,20.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,12,0,0,10,0,0,0,0,31,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,12,0,10,23,0,18,0,16,0,19,0,19,20,0,16,0,20,14,0,17,0,39,13,0,34,0,19,0,0,0,7,0,18,18,0,27,0,16,0,30,23,0,15,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,11,0,0,24,0,34,12,0,22,0,31,0,27,0,20,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,25,0,0,34,0,15,0,0,18,16,0,9,0,8,0,0,0,3,0,22,0,17,0,0,18,0
"De'Anthony Melton","PG",74,"MEM",1070.2,21.9,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,0,12,0,0,12,0,0,0,0,11,0,11,0,0,14,0,33,15,0,19,17,0,13,0,17,16,0,13,0,16,18,0,14,0,12,15,0,14,0,16,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23,0,30,0,21,0,15,15,0,14,0,13,0,10,20,0,39,0,11,26,0,27,0,21,0,0,0,0,0,17,0,38,0,35,0,24,11,0,0,15,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,13,0,21,0,26,39,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,30,0,15,0,0,25,25,0,18,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"Robert Woodard II","SF",68,"SAC",50.2,2.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cameron Johnson","PF",77,"PHO",1059.8,23.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,19,0,0,18,0,0,18,0,0,19,0,22,0,0,0,0,0,0,0,24,0,9,0,19,0,17,0,22,0,0,0,0,0,0,12,0,13,0,13,0,7,0,0,0,22,0,10,0,12,0,0,15,0,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,16,0,15,0,10,0,16,15,0,0,17,15,0,15,0,15,0,16,0,23,26,0,17,0,12,29,0,18,0,0,26,0,15,8,0,1,0,17,0,5,19,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,15,0,16,0,19,0,13,21,0,0,12,0,9,17,0,0,16,0,17,23,0,26,0,16,0,19,0,10,0,21,22,0,0,0,27,9,0,23,0,20,0,0,0,0,0,0,11,0,25,28,0,21,0,0,14,0,16,17,0,29,0,26,14,0,0,25,0
"Jarred Vanderbilt","PF",76,"MIN",1176.6,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,0,14,0,18,0,23,0,43,0,23,0,0,0,29,0,11,0,28,4,0,13,0,0,7,9,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,20,0,13,0,15,0,0,1,3,0,13,0,36,18,0,15,0,0,0,0,0,0,0,11,0,0,12,31,0,0,18,8,0,6,0,11,0,14,26,0,29,0,6,0,10,0,14,0,12,23,0,19,0,19,19,0,23,0,26,0,31,0,38,29,0,14,0,31,0,0,0,0,6,0,0,13,4,0,29,0,35,0,0,0,12,0,0,23,0,30,0,0,0,0,0
"Mfiondu Kabengele","PF",72,"LAC",180.2,14.9,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,12,0,18,0,18,19,0,4,0,1,6,0,0,3,26,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0
"DeMarcus Cousins","C",84,"HOU",267.4,62,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,24,0,1,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,10,0,18,0,0,17,0,16,0,0,27,0,0,0,0,33,0,0,16,0,24,12,0,4,0,6,0,18,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,19,0,24,0,35,0,20,29,0,34,0,15,22,0,34,0,8,0,17,0,51,0,0,51,34,0,15,0,13,0,0,0,16,0,31,0,12,0,21,0,44,0,12,0,14,0,11,0,0,0,0,0,0,0,0,0
